ROI,tile,patch,timestep,S2,S2CLOUDMAP
ROIs1970,133,351,5,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/133/S2/5/s2_ROIs1970_133_ImgNo_5_2018-03-09_patch_351.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/133/S2CLOUDMAP/5/s2cloudmap_ROIs1970_133_ImgNo_5_2018-03-09_patch_351.tif
ROIs1970,133,353,27,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/133/S2/27/s2_ROIs1970_133_ImgNo_27_2018-11-29_patch_353.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/133/S2CLOUDMAP/27/s2cloudmap_ROIs1970_133_ImgNo_27_2018-11-29_patch_353.tif
ROIs1970,135,17,29,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/135/S2/29/s2_ROIs1970_135_ImgNo_29_2018-12-19_patch_17.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/135/S2CLOUDMAP/29/s2cloudmap_ROIs1970_135_ImgNo_29_2018-12-19_patch_17.tif
ROIs1970,135,24,27,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/135/S2/27/s2_ROIs1970_135_ImgNo_27_2018-11-29_patch_24.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/135/S2CLOUDMAP/27/s2cloudmap_ROIs1970_135_ImgNo_27_2018-11-29_patch_24.tif
ROIs1970,135,28,26,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/135/S2/26/s2_ROIs1970_135_ImgNo_26_2018-11-14_patch_28.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/135/S2CLOUDMAP/26/s2cloudmap_ROIs1970_135_ImgNo_26_2018-11-14_patch_28.tif
ROIs1970,135,81,24,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/135/S2/24/s2_ROIs1970_135_ImgNo_24_2018-10-20_patch_81.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/135/S2CLOUDMAP/24/s2cloudmap_ROIs1970_135_ImgNo_24_2018-10-20_patch_81.tif
ROIs1970,135,84,24,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/135/S2/24/s2_ROIs1970_135_ImgNo_24_2018-10-20_patch_84.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/135/S2CLOUDMAP/24/s2cloudmap_ROIs1970_135_ImgNo_24_2018-10-20_patch_84.tif
ROIs1970,135,117,29,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/135/S2/29/s2_ROIs1970_135_ImgNo_29_2018-12-19_patch_117.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/135/S2CLOUDMAP/29/s2cloudmap_ROIs1970_135_ImgNo_29_2018-12-19_patch_117.tif
ROIs1970,135,121,24,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/135/S2/24/s2_ROIs1970_135_ImgNo_24_2018-10-20_patch_121.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/135/S2CLOUDMAP/24/s2cloudmap_ROIs1970_135_ImgNo_24_2018-10-20_patch_121.tif
ROIs1970,135,134,29,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/135/S2/29/s2_ROIs1970_135_ImgNo_29_2018-12-19_patch_134.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/135/S2CLOUDMAP/29/s2cloudmap_ROIs1970_135_ImgNo_29_2018-12-19_patch_134.tif
ROIs1970,135,155,29,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/135/S2/29/s2_ROIs1970_135_ImgNo_29_2018-12-19_patch_155.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/135/S2CLOUDMAP/29/s2cloudmap_ROIs1970_135_ImgNo_29_2018-12-19_patch_155.tif
ROIs1970,135,181,7,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/135/S2/7/s2_ROIs1970_135_ImgNo_7_2018-04-03_patch_181.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/135/S2CLOUDMAP/7/s2cloudmap_ROIs1970_135_ImgNo_7_2018-04-03_patch_181.tif
ROIs1970,135,203,27,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/135/S2/27/s2_ROIs1970_135_ImgNo_27_2018-11-29_patch_203.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/135/S2CLOUDMAP/27/s2cloudmap_ROIs1970_135_ImgNo_27_2018-11-29_patch_203.tif
ROIs1970,135,204,29,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/135/S2/29/s2_ROIs1970_135_ImgNo_29_2018-12-19_patch_204.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/135/S2CLOUDMAP/29/s2cloudmap_ROIs1970_135_ImgNo_29_2018-12-19_patch_204.tif
ROIs1970,135,225,27,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/135/S2/27/s2_ROIs1970_135_ImgNo_27_2018-11-29_patch_225.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/135/S2CLOUDMAP/27/s2cloudmap_ROIs1970_135_ImgNo_27_2018-11-29_patch_225.tif
ROIs1970,135,237,24,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/135/S2/24/s2_ROIs1970_135_ImgNo_24_2018-10-20_patch_237.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/135/S2CLOUDMAP/24/s2cloudmap_ROIs1970_135_ImgNo_24_2018-10-20_patch_237.tif
ROIs1970,135,238,24,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/135/S2/24/s2_ROIs1970_135_ImgNo_24_2018-10-20_patch_238.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/135/S2CLOUDMAP/24/s2cloudmap_ROIs1970_135_ImgNo_24_2018-10-20_patch_238.tif
ROIs1970,139,0,0,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/0/s2_ROIs1970_139_ImgNo_0_2018-01-07_patch_0.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/0/s2cloudmap_ROIs1970_139_ImgNo_0_2018-01-07_patch_0.tif
ROIs1970,139,0,1,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/1/s2_ROIs1970_139_ImgNo_1_2018-01-22_patch_0.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/1/s2cloudmap_ROIs1970_139_ImgNo_1_2018-01-22_patch_0.tif
ROIs1970,139,0,2,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/2/s2_ROIs1970_139_ImgNo_2_2018-02-01_patch_0.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/2/s2cloudmap_ROIs1970_139_ImgNo_2_2018-02-01_patch_0.tif
ROIs1970,139,0,3,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/3/s2_ROIs1970_139_ImgNo_3_2018-02-11_patch_0.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/3/s2cloudmap_ROIs1970_139_ImgNo_3_2018-02-11_patch_0.tif
ROIs1970,139,0,4,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/4/s2_ROIs1970_139_ImgNo_4_2018-02-26_patch_0.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/4/s2cloudmap_ROIs1970_139_ImgNo_4_2018-02-26_patch_0.tif
ROIs1970,139,0,5,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/5/s2_ROIs1970_139_ImgNo_5_2018-03-08_patch_0.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/5/s2cloudmap_ROIs1970_139_ImgNo_5_2018-03-08_patch_0.tif
ROIs1970,139,0,6,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/6/s2_ROIs1970_139_ImgNo_6_2018-03-18_patch_0.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/6/s2cloudmap_ROIs1970_139_ImgNo_6_2018-03-18_patch_0.tif
ROIs1970,139,0,7,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/7/s2_ROIs1970_139_ImgNo_7_2018-04-02_patch_0.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/7/s2cloudmap_ROIs1970_139_ImgNo_7_2018-04-02_patch_0.tif
ROIs1970,139,0,8,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/8/s2_ROIs1970_139_ImgNo_8_2018-04-12_patch_0.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/8/s2cloudmap_ROIs1970_139_ImgNo_8_2018-04-12_patch_0.tif
ROIs1970,139,0,9,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/9/s2_ROIs1970_139_ImgNo_9_2018-04-27_patch_0.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/9/s2cloudmap_ROIs1970_139_ImgNo_9_2018-04-27_patch_0.tif
ROIs1970,139,0,10,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/10/s2_ROIs1970_139_ImgNo_10_2018-05-07_patch_0.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/10/s2cloudmap_ROIs1970_139_ImgNo_10_2018-05-07_patch_0.tif
ROIs1970,139,0,11,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/11/s2_ROIs1970_139_ImgNo_11_2018-05-17_patch_0.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/11/s2cloudmap_ROIs1970_139_ImgNo_11_2018-05-17_patch_0.tif
ROIs1970,139,0,12,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/12/s2_ROIs1970_139_ImgNo_12_2018-06-01_patch_0.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/12/s2cloudmap_ROIs1970_139_ImgNo_12_2018-06-01_patch_0.tif
ROIs1970,139,0,13,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/13/s2_ROIs1970_139_ImgNo_13_2018-06-11_patch_0.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/13/s2cloudmap_ROIs1970_139_ImgNo_13_2018-06-11_patch_0.tif
ROIs1970,139,0,14,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/14/s2_ROIs1970_139_ImgNo_14_2018-06-26_patch_0.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/14/s2cloudmap_ROIs1970_139_ImgNo_14_2018-06-26_patch_0.tif
ROIs1970,139,0,15,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/15/s2_ROIs1970_139_ImgNo_15_2018-07-06_patch_0.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/15/s2cloudmap_ROIs1970_139_ImgNo_15_2018-07-06_patch_0.tif
ROIs1970,139,0,16,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/16/s2_ROIs1970_139_ImgNo_16_2018-07-16_patch_0.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/16/s2cloudmap_ROIs1970_139_ImgNo_16_2018-07-16_patch_0.tif
ROIs1970,139,0,17,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/17/s2_ROIs1970_139_ImgNo_17_2018-07-31_patch_0.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/17/s2cloudmap_ROIs1970_139_ImgNo_17_2018-07-31_patch_0.tif
ROIs1970,139,0,18,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/18/s2_ROIs1970_139_ImgNo_18_2018-08-10_patch_0.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/18/s2cloudmap_ROIs1970_139_ImgNo_18_2018-08-10_patch_0.tif
ROIs1970,139,0,19,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/19/s2_ROIs1970_139_ImgNo_19_2018-08-25_patch_0.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/19/s2cloudmap_ROIs1970_139_ImgNo_19_2018-08-25_patch_0.tif
ROIs1970,139,0,20,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/20/s2_ROIs1970_139_ImgNo_20_2018-09-04_patch_0.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/20/s2cloudmap_ROIs1970_139_ImgNo_20_2018-09-04_patch_0.tif
ROIs1970,139,0,21,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/21/s2_ROIs1970_139_ImgNo_21_2018-09-14_patch_0.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/21/s2cloudmap_ROIs1970_139_ImgNo_21_2018-09-14_patch_0.tif
ROIs1970,139,0,22,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/22/s2_ROIs1970_139_ImgNo_22_2018-09-29_patch_0.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/22/s2cloudmap_ROIs1970_139_ImgNo_22_2018-09-29_patch_0.tif
ROIs1970,139,0,23,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/23/s2_ROIs1970_139_ImgNo_23_2018-10-09_patch_0.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/23/s2cloudmap_ROIs1970_139_ImgNo_23_2018-10-09_patch_0.tif
ROIs1970,139,0,24,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/24/s2_ROIs1970_139_ImgNo_24_2018-10-24_patch_0.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/24/s2cloudmap_ROIs1970_139_ImgNo_24_2018-10-24_patch_0.tif
ROIs1970,139,0,25,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/25/s2_ROIs1970_139_ImgNo_25_2018-11-03_patch_0.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/25/s2cloudmap_ROIs1970_139_ImgNo_25_2018-11-03_patch_0.tif
ROIs1970,139,0,26,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/26/s2_ROIs1970_139_ImgNo_26_2018-11-13_patch_0.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/26/s2cloudmap_ROIs1970_139_ImgNo_26_2018-11-13_patch_0.tif
ROIs1970,139,0,27,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/27/s2_ROIs1970_139_ImgNo_27_2018-11-28_patch_0.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/27/s2cloudmap_ROIs1970_139_ImgNo_27_2018-11-28_patch_0.tif
ROIs1970,139,0,28,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/28/s2_ROIs1970_139_ImgNo_28_2018-12-13_patch_0.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/28/s2cloudmap_ROIs1970_139_ImgNo_28_2018-12-13_patch_0.tif
ROIs1970,139,0,29,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/29/s2_ROIs1970_139_ImgNo_29_2018-12-23_patch_0.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/29/s2cloudmap_ROIs1970_139_ImgNo_29_2018-12-23_patch_0.tif
ROIs1970,139,106,28,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/28/s2_ROIs1970_139_ImgNo_28_2018-12-13_patch_106.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/28/s2cloudmap_ROIs1970_139_ImgNo_28_2018-12-13_patch_106.tif
ROIs1970,139,112,28,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/28/s2_ROIs1970_139_ImgNo_28_2018-12-13_patch_112.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/28/s2cloudmap_ROIs1970_139_ImgNo_28_2018-12-13_patch_112.tif
ROIs1970,139,174,20,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2/20/s2_ROIs1970_139_ImgNo_20_2018-09-04_patch_174.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/139/S2CLOUDMAP/20/s2cloudmap_ROIs1970_139_ImgNo_20_2018-09-04_patch_174.tif
ROIs1970,142,19,27,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/142/S2/27/s2_ROIs1970_142_ImgNo_27_2018-11-26_patch_19.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/142/S2CLOUDMAP/27/s2cloudmap_ROIs1970_142_ImgNo_27_2018-11-26_patch_19.tif
ROIs1970,142,40,24,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/142/S2/24/s2_ROIs1970_142_ImgNo_24_2018-10-22_patch_40.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/142/S2CLOUDMAP/24/s2cloudmap_ROIs1970_142_ImgNo_24_2018-10-22_patch_40.tif
ROIs1970,142,52,24,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/142/S2/24/s2_ROIs1970_142_ImgNo_24_2018-10-22_patch_52.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/142/S2CLOUDMAP/24/s2cloudmap_ROIs1970_142_ImgNo_24_2018-10-22_patch_52.tif
ROIs1970,142,94,24,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/142/S2/24/s2_ROIs1970_142_ImgNo_24_2018-10-22_patch_94.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/142/S2CLOUDMAP/24/s2cloudmap_ROIs1970_142_ImgNo_24_2018-10-22_patch_94.tif
ROIs1970,142,114,24,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/142/S2/24/s2_ROIs1970_142_ImgNo_24_2018-10-22_patch_114.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/142/S2CLOUDMAP/24/s2cloudmap_ROIs1970_142_ImgNo_24_2018-10-22_patch_114.tif
ROIs1970,142,137,24,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/142/S2/24/s2_ROIs1970_142_ImgNo_24_2018-10-22_patch_137.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/142/S2CLOUDMAP/24/s2cloudmap_ROIs1970_142_ImgNo_24_2018-10-22_patch_137.tif
ROIs1970,142,247,24,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/142/S2/24/s2_ROIs1970_142_ImgNo_24_2018-10-22_patch_247.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/142/S2CLOUDMAP/24/s2cloudmap_ROIs1970_142_ImgNo_24_2018-10-22_patch_247.tif
ROIs1970,142,248,9,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/142/S2/9/s2_ROIs1970_142_ImgNo_9_2018-04-25_patch_248.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/142/S2CLOUDMAP/9/s2cloudmap_ROIs1970_142_ImgNo_9_2018-04-25_patch_248.tif
ROIs1970,142,302,9,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/142/S2/9/s2_ROIs1970_142_ImgNo_9_2018-04-25_patch_302.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/142/S2CLOUDMAP/9/s2cloudmap_ROIs1970_142_ImgNo_9_2018-04-25_patch_302.tif
ROIs1970,142,310,24,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/142/S2/24/s2_ROIs1970_142_ImgNo_24_2018-10-22_patch_310.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/142/S2CLOUDMAP/24/s2cloudmap_ROIs1970_142_ImgNo_24_2018-10-22_patch_310.tif
ROIs1970,142,314,24,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/142/S2/24/s2_ROIs1970_142_ImgNo_24_2018-10-22_patch_314.tif,/LOCAL2/shvl/datasets/cloud_removal/SEN12MSCRTS_MODS/ZeroPixelsS2/ROIs1970/142/S2CLOUDMAP/24/s2cloudmap_ROIs1970_142_ImgNo_24_2018-10-22_patch_314.tif
ROIs1970,144,0,12,,
ROIs1970,144,0,22,,
ROIs1970,144,1,12,,
ROIs1970,144,1,22,,
ROIs1970,144,2,12,,
ROIs1970,144,2,22,,
ROIs1970,144,3,12,,
ROIs1970,144,3,22,,
ROIs1970,144,4,12,,
ROIs1970,144,4,22,,
ROIs1970,144,5,12,,
ROIs1970,144,5,22,,
ROIs1970,144,6,12,,
ROIs1970,144,6,22,,
ROIs1970,144,7,12,,
ROIs1970,144,7,22,,
ROIs1970,144,8,12,,
ROIs1970,144,8,22,,
ROIs1970,144,9,12,,
ROIs1970,144,9,22,,
ROIs1970,144,10,12,,
ROIs1970,144,10,22,,
ROIs1970,144,11,12,,
ROIs1970,144,11,22,,
ROIs1970,144,12,12,,
ROIs1970,144,12,22,,
ROIs1970,144,13,12,,
ROIs1970,144,13,22,,
